content_id,content,subject,sentiment_value,sentiment_word,text_seg
FqHsWNYQaylnd82A,内饰差，噪音大，皮薄漆薄，烧机油，全时四驱油耗大，4AT太简陋，CVT太娘…暂时就想到这么多,油耗,-1,大,内饰 差 ， 噪音 大 ， 皮薄 漆薄 ， 烧 机油 ， 全时 四驱 油耗 大 ， 4AT 太 简陋 ， CVT 太娘 … 暂时 就 想到 这么 多
5s3QUFfkw0zEBTHq,谢谢，分析的很到位，选定2.5特装，主要是老婆不喜欢黑内饰   ,内饰,1,喜欢,谢谢 ， 分析 的 很 到位 ， 选定 2.5 特装 ， 主要 是 老婆 不 喜欢 黑 内饰      
Rf38m1BdtXxYoHaC,城市拥堵路况，昂科威1.5T会省油一点，内饰、舒适度也是昂科威的强项，但是它的精华款是2.0T的，与凯迪拉克同款机芯，美国品牌车重，要动力必需2.0T，当然价格也很美观。缺点么，1是外观不年轻老气，2是叫啥销子的质量隐患，有断轴风险。从楼主描述来看，天朝特供的昂科威更适合些。,油耗,1,省油,城市 拥堵 路况 ， 昂科威 1.5 T 会 省油 一点 ， 内饰 、 舒适度 也 是 昂科威 的 强项 ， 但是 它 的 精华 款 是 2.0 T 的 ， 与 凯迪拉克 同款 机芯 ， 美国 品牌 车重 ， 要 动力 必需 2.0 T ， 当然 价格 也 很 美观 。 缺点 么 ， 1 是 外观 不 年轻 老气 ， 2 是 叫 啥 销子 的 质量 隐患 ， 有断 轴 风险 。 从 楼主 描述 来看 ， 天朝 特供 的 昂科威 更 适合 些 。
Rf38m1BdtXxYoHaC,城市拥堵路况，昂科威1.5T会省油一点，内饰、舒适度也是昂科威的强项，但是它的精华款是2.0T的，与凯迪拉克同款机芯，美国品牌车重，要动力必需2.0T，当然价格也很美观。缺点么，1是外观不年轻老气，2是叫啥销子的质量隐患，有断轴风险。从楼主描述来看，天朝特供的昂科威更适合些。,内饰,1,强,城市 拥堵 路况 ， 昂科威 1.5 T 会 省油 一点 ， 内饰 、 舒适度 也 是 昂科威 的 强项 ， 但是 它 的 精华 款 是 2.0 T 的 ， 与 凯迪拉克 同款 机芯 ， 美国 品牌 车重 ， 要 动力 必需 2.0 T ， 当然 价格 也 很 美观 。 缺点 么 ， 1 是 外观 不 年轻 老气 ， 2 是 叫 啥 销子 的 质量 隐患 ， 有断 轴 风险 。 从 楼主 描述 来看 ， 天朝 特供 的 昂科威 更 适合 些 。
Rf38m1BdtXxYoHaC,城市拥堵路况，昂科威1.5T会省油一点，内饰、舒适度也是昂科威的强项，但是它的精华款是2.0T的，与凯迪拉克同款机芯，美国品牌车重，要动力必需2.0T，当然价格也很美观。缺点么，1是外观不年轻老气，2是叫啥销子的质量隐患，有断轴风险。从楼主描述来看，天朝特供的昂科威更适合些。,舒适性,1,强,城市 拥堵 路况 ， 昂科威 1.5 T 会 省油 一点 ， 内饰 、 舒适度 也 是 昂科威 的 强项 ， 但是 它 的 精华 款 是 2.0 T 的 ， 与 凯迪拉克 同款 机芯 ， 美国 品牌 车重 ， 要 动力 必需 2.0 T ， 当然 价格 也 很 美观 。 缺点 么 ， 1 是 外观 不 年轻 老气 ， 2 是 叫 啥 销子 的 质量 隐患 ， 有断 轴 风险 。 从 楼主 描述 来看 ， 天朝 特供 的 昂科威 更 适合 些 。
Rf38m1BdtXxYoHaC,城市拥堵路况，昂科威1.5T会省油一点，内饰、舒适度也是昂科威的强项，但是它的精华款是2.0T的，与凯迪拉克同款机芯，美国品牌车重，要动力必需2.0T，当然价格也很美观。缺点么，1是外观不年轻老气，2是叫啥销子的质量隐患，有断轴风险。从楼主描述来看，天朝特供的昂科威更适合些。,动力,0,,城市 拥堵 路况 ， 昂科威 1.5 T 会 省油 一点 ， 内饰 、 舒适度 也 是 昂科威 的 强项 ， 但是 它 的 精华 款 是 2.0 T 的 ， 与 凯迪拉克 同款 机芯 ， 美国 品牌 车重 ， 要 动力 必需 2.0 T ， 当然 价格 也 很 美观 。 缺点 么 ， 1 是 外观 不 年轻 老气 ， 2 是 叫 啥 销子 的 质量 隐患 ， 有断 轴 风险 。 从 楼主 描述 来看 ， 天朝 特供 的 昂科威 更 适合 些 。
Rf38m1BdtXxYoHaC,城市拥堵路况，昂科威1.5T会省油一点，内饰、舒适度也是昂科威的强项，但是它的精华款是2.0T的，与凯迪拉克同款机芯，美国品牌车重，要动力必需2.0T，当然价格也很美观。缺点么，1是外观不年轻老气，2是叫啥销子的质量隐患，有断轴风险。从楼主描述来看，天朝特供的昂科威更适合些。,外观,-1,老气,城市 拥堵 路况 ， 昂科威 1.5 T 会 省油 一点 ， 内饰 、 舒适度 也 是 昂科威 的 强项 ， 但是 它 的 精华 款 是 2.0 T 的 ， 与 凯迪拉克 同款 机芯 ， 美国 品牌 车重 ， 要 动力 必需 2.0 T ， 当然 价格 也 很 美观 。 缺点 么 ， 1 是 外观 不 年轻 老气 ， 2 是 叫 啥 销子 的 质量 隐患 ， 有断 轴 风险 。 从 楼主 描述 来看 ， 天朝 特供 的 昂科威 更 适合 些 。
xVjlafAcHEhGZgdU,当然选择森林人，外观方面仁者见仁，我觉得沉稳大气，不容易过时，内在更不用说，全时四驱，水平对置发动机，日本原装进口，用过你就知道性能有多好，唯一不足的就是内饰，略简陋，武汉市区也较拥堵，百公里油耗8.6L，高速跑100-110之间大概6.5L左右。,外观,1,大气,当然 选择 森林人 ， 外观 方面 仁者见仁 ， 我 觉得 沉稳 大气 ， 不 容易 过时 ， 内在 更 不用说 ， 全时 四驱 ， 水平 对置 发动机 ， 日本 原装 进口 ， 用过 你 就 知道 性能 有 多 好 ， 唯一 不足 的 就是 内饰 ， 略 简陋 ， 武汉市 区 也 较 拥堵 ， 百公里 油耗 8.6 L ， 高速 跑 100 - 110 之间 大概 6.5 L 左右 。
xVjlafAcHEhGZgdU,当然选择森林人，外观方面仁者见仁，我觉得沉稳大气，不容易过时，内在更不用说，全时四驱，水平对置发动机，日本原装进口，用过你就知道性能有多好，唯一不足的就是内饰，略简陋，武汉市区也较拥堵，百公里油耗8.6L，高速跑100-110之间大概6.5L左右。,动力,1,,当然 选择 森林人 ， 外观 方面 仁者见仁 ， 我 觉得 沉稳 大气 ， 不 容易 过时 ， 内在 更 不用说 ， 全时 四驱 ， 水平 对置 发动机 ， 日本 原装 进口 ， 用过 你 就 知道 性能 有 多 好 ， 唯一 不足 的 就是 内饰 ， 略 简陋 ， 武汉市 区 也 较 拥堵 ， 百公里 油耗 8.6 L ， 高速 跑 100 - 110 之间 大概 6.5 L 左右 。
xVjlafAcHEhGZgdU,当然选择森林人，外观方面仁者见仁，我觉得沉稳大气，不容易过时，内在更不用说，全时四驱，水平对置发动机，日本原装进口，用过你就知道性能有多好，唯一不足的就是内饰，略简陋，武汉市区也较拥堵，百公里油耗8.6L，高速跑100-110之间大概6.5L左右。,内饰,-1,简陋,当然 选择 森林人 ， 外观 方面 仁者见仁 ， 我 觉得 沉稳 大气 ， 不 容易 过时 ， 内在 更 不用说 ， 全时 四驱 ， 水平 对置 发动机 ， 日本 原装 进口 ， 用过 你 就 知道 性能 有 多 好 ， 唯一 不足 的 就是 内饰 ， 略 简陋 ， 武汉市 区 也 较 拥堵 ， 百公里 油耗 8.6 L ， 高速 跑 100 - 110 之间 大概 6.5 L 左右 。
v9a8wANdOxjkcqZR,我倒是比较看重新平台打造的更加安全的车身，还有内饰等。不过再加上鹰眼，那就等于如虎添翼，想想就爽啊，不过我去年刚买了16款了，等不急了，哈哈,安全性,1,,我 倒 是 比较 看 重新 平台 打造 的 更加 安全 的 车身 ， 还有 内饰 等 。 不过 再 加上 鹰眼 ， 那 就 等于 如虎添翼 ， 想想 就 爽 啊 ， 不过 我 去年 刚买 了 16 款 了 ， 等 不 急 了 ， 哈哈
v9a8wANdOxjkcqZR,我倒是比较看重新平台打造的更加安全的车身，还有内饰等。不过再加上鹰眼，那就等于如虎添翼，想想就爽啊，不过我去年刚买了16款了，等不急了，哈哈,内饰,1,,我 倒 是 比较 看 重新 平台 打造 的 更加 安全 的 车身 ， 还有 内饰 等 。 不过 再 加上 鹰眼 ， 那 就 等于 如虎添翼 ， 想想 就 爽 啊 ， 不过 我 去年 刚买 了 16 款 了 ， 等 不 急 了 ， 哈哈
2tl8fYVOioFAN7CJ,欢迎入坑，买了就不要去想价格高不高这些事情了，好好享受森带来的爽滑吧,价格,0,,欢迎 入坑 ， 买 了 就 不要 去 想 价格 高不高 这些 事情 了 ， 好好 享受 森 带来 的 爽滑 吧
fOQkTvLaqr5MU7VX,这个油还可以，价格便宜，品质也不错,油耗,1,可以,这个 油 还 可以 ， 价格便宜 ， 品质 也 不错
fOQkTvLaqr5MU7VX,这个油还可以，价格便宜，品质也不错,价格,1,便宜,这个 油 还 可以 ， 价格便宜 ， 品质 也 不错
fOQkTvLaqr5MU7VX,这个油还可以，价格便宜，品质也不错,内饰,1,品质不错,这个 油 还 可以 ， 价格便宜 ， 品质 也 不错
xLZ3JOsg21GYnEIA,怎么都比较关心这个问题？ 换句话说，反正交易的价格最终我们买卖双方都很愉快。都很满意。 如果还要知道交易价格。私我吧，公共场所，就不说了??,价格,1,愉快,怎么 都 比较关心 这个 问题 ？   换句话说 ， 反正 交易 的 价格 最终 我们 买卖双方 都 很 愉快 。 都 很 满意 。   如果 还要 知道 交易价格 。 私 我 吧 ， 公共场所 ， 就 不 说 了 ? ?
6PXhvVc2IHd3ekpQ,查了下… 价格好高端…… 我还是用手机导航把 哈哈哈哈哈哈     ,价格,-1,高,查 了 下 …   价格 好 高端 … …   我 还是 用 手机 导航 把   哈哈哈 哈哈哈          
bTG97v0JRZfu4ad3,最关心的价格呢？如果可以，说说哪买的。,价格,0,,最 关心 的 价格 呢 ？ 如果 可以 ， 说 说 哪 买 的 。
0t3zGB7maQOUcpd1,这价格给我一个不买驰鹏的理由？,价格,0,,这 价格 给 我 一个 不买 驰鹏 的 理由 ？
sFrBpjvHA40mCZaX,可是您要知道换代后加配鹰眼，价格也会高昂    ,价格,-1,高昂,可是 您 要 知道 换代 后加配 鹰眼 ， 价格 也 会 高昂        
AkgUsHz1plLoFGS7,你的一谷并线辅助这套买哪家的？什么价格？    ,价格,0,,你 的 一谷 并线 辅助 这套 买 哪家 的 ？ 什么 价格 ？        
9oTK6sLREBfPinYy,森林人比荣放好太多了，当然价格也好很多 丰田不知怎么搞的，整个车系全部丑的让人撇嘴,价格,0,,森林人 比荣放 好 太 多 了 ， 当然 价格 也好 很多   丰田 不知 怎么 搞 的 ， 整个 车系 全部 丑 的 让 人 撇嘴
1L6Vr3ctSWTjN4lB,换代高配会有，不过价格也要上浮到落地33万以上了。,价格,0,,换代 高配 会 有 ， 不过 价格 也 要 上浮 到 落地 33 万 以上 了 。
ECdoi4Qt0U8YDqsG,没省5万吧，省三万左右，而且价格还没细谈，应该可以再小点，但就是要等二个月。    ,价格,0,,没省 5 万 吧 ， 省 三 万左右 ， 而且 价格 还 没 细谈 ， 应该 可以 再 小点 ， 但 就是 要 等 二个月 。        
jyptHCRZQ9hePFME,这两样的价格4S倒是合理，5W-30机油价格就不厚道了，加上工时费，不弄你个8、9百元走不了路。   ,价格,1,合理,这 两样 的 价格 4S 倒 是 合理 ， 5W - 30 机油 价格 就 不 厚道 了 ， 加上 工时费 ， 不 弄 你 个 8 、 9 百元 走 不了 路 。      
0eJaqTIKu3wE76bL,真心觉得楼主是个值人，敢于把价钱贴出来，很多人都是私信给价格。真心想买的的人就觉得不贵。不想买的，22万他都说贵。准新车，卖出去肯定会掉价，肯定心痛。看缘分吧。,价格,0,,真心 觉得 楼主 是 个值 人 ， 敢于 把 价钱 贴出来 ， 很多 人 都 是 私信 给 价格 。 真 心想 买 的 的 人 就 觉得 不 贵 。 不想 买 的 ， 22 万 他 都 说 贵 。 准 新车 ， 卖出去 肯定 会 掉价 ， 肯定 心痛 。 看 缘分 吧 。
RzrLdMjwiZFVou8X,你可以自己买瓶清洗剂，价格大概在20元左右，然后发动发动机加油门，把清洗剂喷洗进气口，效果是一样的,动力,0,,你 可以 自己 买瓶 清洗剂 ， 价格 大概 在 20 元 左右 ， 然后 发动 发动机 加油 门 ， 把 清洗剂 喷洗 进气口 ， 效果 是 一样 的
W64BX1zcZANoJ3kq,问车主就尴尬了，价格高了好还是低了好？我的12款2.5运动版也是2012年2月出厂，目前8万公里估价只有12万，机油正常保养需加带1升，发动机下部右侧有轻微渗油，其它无毛病，卖了意义不大，喜欢就好，一直开着吧！,价格,0,,问 车主 就 尴尬 了 ， 价格 高 了 好 还是 低 了 好 ？ 我 的 12 款 2.5 运动版 也 是 2012 年 2 月 出厂 ， 目前 8 万公里 估价 只有 12 万 ， 机油 正常 保养 需加 带 1 升 ， 发动机 下部 右侧 有 轻微 渗油 ， 其它 无 毛病 ， 卖 了 意义 不 大 ， 喜欢 就 好 ， 一直 开着 吧 ！
W64BX1zcZANoJ3kq,问车主就尴尬了，价格高了好还是低了好？我的12款2.5运动版也是2012年2月出厂，目前8万公里估价只有12万，机油正常保养需加带1升，发动机下部右侧有轻微渗油，其它无毛病，卖了意义不大，喜欢就好，一直开着吧！,动力,-1,轻微渗油,问 车主 就 尴尬 了 ， 价格 高 了 好 还是 低 了 好 ？ 我 的 12 款 2.5 运动版 也 是 2012 年 2 月 出厂 ， 目前 8 万公里 估价 只有 12 万 ， 机油 正常 保养 需加 带 1 升 ， 发动机 下部 右侧 有 轻微 渗油 ， 其它 无 毛病 ， 卖 了 意义 不 大 ， 喜欢 就 好 ， 一直 开着 吧 ！
pDVJ3h6gO2vtXeqM,遇到同类了啊，我也是喜欢蔚揽跟森林人，心理更喜欢蔚揽，但是呢，销售那里价格下不来，要是再降一万我可能就买丐版的2.0t了，森林人呢，我同事好几个都是斯巴鲁，xv多一点，这个16森林人视觉是没有蔚蓝好看的，我个人觉得还没前两年的耐看，但是通过性高啊，四驱啊，再说了，最要命的是跟销售聊得火热，我是个爱面子的人，下一个车目标就是蔚揽R，贵个几万，没办法，谁让喜欢呢,价格,-1,下不来,遇到 同类 了 啊 ， 我 也 是 喜欢 蔚揽 跟 森林人 ， 心理 更 喜欢 蔚揽 ， 但是 呢 ， 销售 那里 价格 下不来 ， 要是 再 降 一万 我 可能 就 买 丐版 的 2.0 t 了 ， 森林人 呢 ， 我 同事 好几个 都 是 斯巴鲁 ， xv 多一点 ， 这个 16 森林人 视觉 是 没有 蔚蓝 好看 的 ， 我 个人 觉得 还 没前 两年 的 耐看 ， 但是 通过 性高 啊 ， 四驱 啊 ， 再说 了 ， 最 要命 的 是 跟 销售 聊得 火热 ， 我 是 个 爱面子 的 人 ， 下 一个 车 目标 就是 蔚揽 R ， 贵个 几万 ， 没 办法 ， 谁 让 喜欢 呢
pDVJ3h6gO2vtXeqM,遇到同类了啊，我也是喜欢蔚揽跟森林人，心理更喜欢蔚揽，但是呢，销售那里价格下不来，要是再降一万我可能就买丐版的2.0t了，森林人呢，我同事好几个都是斯巴鲁，xv多一点，这个16森林人视觉是没有蔚蓝好看的，我个人觉得还没前两年的耐看，但是通过性高啊，四驱啊，再说了，最要命的是跟销售聊得火热，我是个爱面子的人，下一个车目标就是蔚揽R，贵个几万，没办法，谁让喜欢呢,外观,1,好看,遇到 同类 了 啊 ， 我 也 是 喜欢 蔚揽 跟 森林人 ， 心理 更 喜欢 蔚揽 ， 但是 呢 ， 销售 那里 价格 下不来 ， 要是 再 降 一万 我 可能 就 买 丐版 的 2.0 t 了 ， 森林人 呢 ， 我 同事 好几个 都 是 斯巴鲁 ， xv 多一点 ， 这个 16 森林人 视觉 是 没有 蔚蓝 好看 的 ， 我 个人 觉得 还 没前 两年 的 耐看 ， 但是 通过 性高 啊 ， 四驱 啊 ， 再说 了 ， 最 要命 的 是 跟 销售 聊得 火热 ， 我 是 个 爱面子 的 人 ， 下 一个 车 目标 就是 蔚揽 R ， 贵个 几万 ， 没 办法 ， 谁 让 喜欢 呢
pDVJ3h6gO2vtXeqM,遇到同类了啊，我也是喜欢蔚揽跟森林人，心理更喜欢蔚揽，但是呢，销售那里价格下不来，要是再降一万我可能就买丐版的2.0t了，森林人呢，我同事好几个都是斯巴鲁，xv多一点，这个16森林人视觉是没有蔚蓝好看的，我个人觉得还没前两年的耐看，但是通过性高啊，四驱啊，再说了，最要命的是跟销售聊得火热，我是个爱面子的人，下一个车目标就是蔚揽R，贵个几万，没办法，谁让喜欢呢,操控,1,高,遇到 同类 了 啊 ， 我 也 是 喜欢 蔚揽 跟 森林人 ， 心理 更 喜欢 蔚揽 ， 但是 呢 ， 销售 那里 价格 下不来 ， 要是 再 降 一万 我 可能 就 买 丐版 的 2.0 t 了 ， 森林人 呢 ， 我 同事 好几个 都 是 斯巴鲁 ， xv 多一点 ， 这个 16 森林人 视觉 是 没有 蔚蓝 好看 的 ， 我 个人 觉得 还 没前 两年 的 耐看 ， 但是 通过 性高 啊 ， 四驱 啊 ， 再说 了 ， 最 要命 的 是 跟 销售 聊得 火热 ， 我 是 个 爱面子 的 人 ， 下 一个 车 目标 就是 蔚揽 R ， 贵个 几万 ， 没 办法 ， 谁 让 喜欢 呢
7rgKT4ok1zGpjRPu,参考之前驰鹏的价格，估计不会便宜的,价格,-1,不会便宜,参考 之前 驰鹏 的 价格 ， 估计 不会 便宜 的
5wecx2UZGK7I3nBb,另外和大家汇报一下，全车隔音我已经做了。第一肯定没有脱胎换骨的感觉。第二，在60码以上会有较明显的效果，80码像原来的60吗，100像80，120像100，大概就是这样。另外，厚重感和底盘声音确实舒服一些，不错，总体感觉是值得。一定要找专业店来做，价格贵一点都没关系，普遍在3千到4千元,操控,1,值得,另外 和 大家 汇报 一下 ， 全 车 隔音 我 已经 做 了 。 第一 肯定 没有 脱胎换骨 的 感觉 。 第二 ， 在 60 码 以上 会 有 较 明显 的 效果 ， 80 码像 原来 的 60 吗 ， 100 像 80 ， 120 像 100 ， 大概 就是 这样 。 另外 ， 厚重感 和 底盘 声音 确实 舒服 一些 ， 不错 ， 总体 感觉 是 值得 。 一定 要 找 专业 店来 做 ， 价格 贵 一点 都 没关系 ， 普遍 在 3 千到 4 千元
lkTOx1DyuQz0Z8vB,回答 你说的第1是点确是优点，思铂睿方向更重，但就是这个重才是高速操控不飘，要不你开开途观试一试。你说的提速问题，估计你没有开过斯巴鲁和相应价格的其它自然吸气的suv做对比，自然吸气车低速提速斯巴鲁很不错了。,操控,1,不飘,回答   你 说 的 第 1 是 点确 是 优点 ， 思铂 睿 方向 更重 ， 但 就是 这个 重才 是 高速 操控 不飘 ， 要 不 你 开开 途观 试一试 。 你 说 的 提速 问题 ， 估计 你 没有 开 过 斯巴鲁 和 相应 价格 的 其它 自然 吸气 的 suv 做 对比 ， 自然 吸气 车 低速 提速 斯巴鲁 很 不错 了 。
7T0U5nL8JGRSCfw9,2.0森 时尚和维特拉一个价格。其实对森就一个担心烧机油可靠性。还有动力够不够。森林人越野能力对我是够的。,价格,0,,2.0 森   时尚 和 维特 拉 一个 价格 。 其实 对森 就 一个 担心 烧 机油 可靠性 。 还有 动力 够不够 。 森林人 越野 能力 对 我 是 够 的 。
7T0U5nL8JGRSCfw9,2.0森 时尚和维特拉一个价格。其实对森就一个担心烧机油可靠性。还有动力够不够。森林人越野能力对我是够的。,动力,-1,担心,2.0 森   时尚 和 维特 拉 一个 价格 。 其实 对森 就 一个 担心 烧 机油 可靠性 。 还有 动力 够不够 。 森林人 越野 能力 对 我 是 够 的 。
xogju7Kf3T9S5Q0E,在2.5豪华导航版上加装的，不这价格比豪华版还便宜！不知道可以不可以买深圳,价格,-1,便宜,在 2.5 豪华 导航 版上 加装 的 ， 不 这 价格比 豪华版 还 便宜 ！ 不 知道 可以 不 可以 买 深圳
bZ8dcuQ032YUMsmp,傲虎，价格决定品质。商家不是傻子，定价不会乱定的。,价格,0,,傲虎 ， 价格 决定 品质 。 商家 不是 傻子 ， 定价 不会 乱定 的 。
x1dVuLUwpRgPk94W,白给的东西算啥宝，有时间限制，还有条件限制(十万公里免费保养得全额保险)有用的收吧，价格也可以谈。就是看机会，出了也是赚点件钱。估计发论坛也是挨喷，不行扔4S店也是一样换点小钱。就是个遇机会的事。    ,价格,0,,白给 的 东西 算 啥 宝 ， 有 时间 限制 ， 还有 条件 限制 ( 十万 公里 免费 保养 得 全额 保险 ) 有用 的 收 吧 ， 价格 也 可以 谈 。 就是 看 机会 ， 出 了 也 是 赚 点件 钱 。 估计 发 论坛 也 是 挨 喷 ， 不行 扔 4S店 也 是 一样 换点 小钱 。 就是 个遇 机会 的 事 。        
KiEB6F057lqGVwHJ,价格不高，我感觉这车应该值9.5万左右。如果车况好的话。   ,价格,1,不高,价格 不高 ， 我 感觉 这 车 应该 值 9.5 万左右 。 如果 车况 好 的话 。      
0HoOjw4IiQfDBeJn,冠道2.0的不行，第一批车动力匹配不完善，建议1.5T顶配，森林人除了价格高，其他都不错，途观傻逼车，别买,动力,-1,不完善,冠道 2.0 的 不行 ， 第一批 车 动力 匹配 不 完善 ， 建议 1.5 T 顶配 ， 森林人 除了 价格 高 ， 其他 都 不错 ， 途观 傻 逼车 ， 别买
0HoOjw4IiQfDBeJn,冠道2.0的不行，第一批车动力匹配不完善，建议1.5T顶配，森林人除了价格高，其他都不错，途观傻逼车，别买,价格,-1,高,冠道 2.0 的 不行 ， 第一批 车 动力 匹配 不 完善 ， 建议 1.5 T 顶配 ， 森林人 除了 价格 高 ， 其他 都 不错 ， 途观 傻 逼车 ， 别买
P9DGiOtaxCEJTlvd,导航当时有的29W，自豪够用了，什么价格出    ,价格,0,,导航 当时 有 的 29W ， 自豪 够用 了 ， 什么 价格 出        
zX5EuTFkwIDr6Lyq,H8你不如上劲畅3.0，价格差不多，品质完爆H8,价格,0,,H8 你 不如 上劲 畅 3.0 ， 价格 差不多 ， 品质 完爆 H8
Rh5ew3NpfDGyul18,买力狮，2.0森林人的价格可以买到力狮2.5的，2.5森林人的价格可以买到力狮2.0t，另外说一句，力狮的底盘高度不比一般的城市suv低，颇有当年老桑塔纳的感觉，还有就是斯巴鲁的2.0t听说以后越来越少,价格,0,,买力 狮 ， 2.0 森林人 的 价格 可以 买到 力狮 2.5 的 ， 2.5 森林人 的 价格 可以 买到 力狮 2.0 t ， 另外 说 一句 ， 力狮 的 底盘 高度 不比 一般 的 城市 suv 低 ， 颇 有 当年 老 桑塔纳 的 感觉 ， 还有 就是 斯巴鲁 的 2.0 t 听说 以后 越来越少
Rh5ew3NpfDGyul18,买力狮，2.0森林人的价格可以买到力狮2.5的，2.5森林人的价格可以买到力狮2.0t，另外说一句，力狮的底盘高度不比一般的城市suv低，颇有当年老桑塔纳的感觉，还有就是斯巴鲁的2.0t听说以后越来越少,操控,0,,买力 狮 ， 2.0 森林人 的 价格 可以 买到 力狮 2.5 的 ， 2.5 森林人 的 价格 可以 买到 力狮 2.0 t ， 另外 说 一句 ， 力狮 的 底盘 高度 不比 一般 的 城市 suv 低 ， 颇 有 当年 老 桑塔纳 的 感觉 ， 还有 就是 斯巴鲁 的 2.0 t 听说 以后 越来越少
1gdJAbFqBsuYnOo0,2014年，差不多这个价格我入的2.0i豪华2014款,价格,0,,2014 年 ， 差不多 这个 价格 我入 的 2.0 i 豪华 2014 款
CjDUgQP51uiW9qOM,我不说4s也不提，说2000。送的总是把价格抬高的，这样才表现出优惠多。,价格,0,,我 不 说 4s 也 不 提 ， 说 2000 。 送 的 总是 把 价格 抬高 的 ， 这样 才 表现 出 优惠 多 。
0NzfsDykP54YBegd,我用的是安索0w20，加5小瓶，5000公里到下限上1厘米多一点。6300到6400公里亮机油灯。 。   性能上，我只用过原厂和安索，安索比原厂安静，顺滑。用了几个周期了，有机油消耗是换机油理由的一点，再有一个是性价比确实比较差，要是都有机油消耗那我为啥不用价格更便宜的美孚，胜牌，嘉实多什么的。    ,动力,0,,我用 的 是 安索 0w20 ， 加 5 小瓶 ， 5000 公里 到 下限 上 1 厘米 多一点 。 6300 到 6400 公里 亮机 油灯 。   。       性能 上 ， 我 只用 过 原厂 和 安索 ， 安索 比 原厂 安静 ， 顺滑 。 用 了 几个 周期 了 ， 有 机油 消耗 是 换 机油 理由 的 一点 ， 再有 一个 是 性价比 确实 比较 差 ， 要是 都 有 机油 消耗 那 我 为啥 不用 价格 更 便宜 的 美孚 ， 胜牌 ， 嘉实多 什么 的 。        
0NzfsDykP54YBegd,我用的是安索0w20，加5小瓶，5000公里到下限上1厘米多一点。6300到6400公里亮机油灯。 。   性能上，我只用过原厂和安索，安索比原厂安静，顺滑。用了几个周期了，有机油消耗是换机油理由的一点，再有一个是性价比确实比较差，要是都有机油消耗那我为啥不用价格更便宜的美孚，胜牌，嘉实多什么的。    ,操控,0,,我用 的 是 安索 0w20 ， 加 5 小瓶 ， 5000 公里 到 下限 上 1 厘米 多一点 。 6300 到 6400 公里 亮机 油灯 。   。       性能 上 ， 我 只用 过 原厂 和 安索 ， 安索 比 原厂 安静 ， 顺滑 。 用 了 几个 周期 了 ， 有 机油 消耗 是 换 机油 理由 的 一点 ， 再有 一个 是 性价比 确实 比较 差 ， 要是 都 有 机油 消耗 那 我 为啥 不用 价格 更 便宜 的 美孚 ， 胜牌 ， 嘉实多 什么 的 。        
AKCxIPtYa9Ld1uEj,估计出个1.5T的，自然吸气2.5中美就都可以淘汰了，所以它也没有后续大幅改进了。美国不够可以加个大排量的，中国本来就有2.0T的，也可以了。最好是再弄个新2.5T涡轮提升斯巴鲁的形象和运动性。2.0T可以价格降一下了亲民点也走点量，这样我觉得比现在会卖得好。,动力,0,,估计 出个 1.5 T 的 ， 自然 吸气 2.5 中美 就 都 可以 淘汰 了 ， 所以 它 也 没有 后续 大幅 改进 了 。 美国 不够 可以 加个 大排量 的 ， 中国 本来 就 有 2.0 T 的 ， 也 可以 了 。 最好 是 再 弄 个 新 2.5 T 涡轮 提升 斯巴鲁 的 形象 和 运动性 。 2.0 T 可以 价格 降 一下 了 亲民点 也 走 点量 ， 这样 我 觉得 比 现在 会卖 得 好 。
AKCxIPtYa9Ld1uEj,估计出个1.5T的，自然吸气2.5中美就都可以淘汰了，所以它也没有后续大幅改进了。美国不够可以加个大排量的，中国本来就有2.0T的，也可以了。最好是再弄个新2.5T涡轮提升斯巴鲁的形象和运动性。2.0T可以价格降一下了亲民点也走点量，这样我觉得比现在会卖得好。,价格,0,亲民点,估计 出个 1.5 T 的 ， 自然 吸气 2.5 中美 就 都 可以 淘汰 了 ， 所以 它 也 没有 后续 大幅 改进 了 。 美国 不够 可以 加个 大排量 的 ， 中国 本来 就 有 2.0 T 的 ， 也 可以 了 。 最好 是 再 弄 个 新 2.5 T 涡轮 提升 斯巴鲁 的 形象 和 运动性 。 2.0 T 可以 价格 降 一下 了 亲民点 也 走 点量 ， 这样 我 觉得 比 现在 会卖 得 好 。
dY8yvKlsITNVZ5q2,16款2.0，今天跑120时感觉不错，动力没问题，车噪音不大，感觉不错。省油安全都合适，不想省油增加些动力就改成S模式，动力立马变强。2.5应该比2.0费油，家用上下班偶尔出行自驾游，2.0没问题！,动力,1,没问题,16 款 2.0 ， 今天 跑 120 时 感觉 不错 ， 动力 没 问题 ， 车 噪音 不 大 ， 感觉 不错 。 省油 安全 都 合适 ， 不想 省油 增加 些 动力 就 改成 S 模式 ， 动力 立马 变强 。 2.5 应该 比 2.0 费油 ， 家用 上下班 偶尔 出行 自驾游 ， 2.0 没 问题 ！
